,text,code,task_id,test_list
393,Write a function to check if given tuple is distinct or not.,"```cpp
#include <set>
#include <tuple>
#include <vector>

std::pair<bool> check_distinct(const std::vector<int>& test_tup) {
    bool res = true;
    std::set<int> temp;
    for (const auto& ele : test_tup) {
        if (temp.find(ele) != temp.end()) {
            res = false;
            break;
        }
        temp.insert(ele);
    }
    return std::make_pair(res);
}
```",394,"```cpp
#include <cassert>
#include <set>
#include <tuple>

bool check_distinct(const std::tuple<int, int, int, int, int, int>& values) {
    std::set<int> distinct_values;
    for (int i = 0; i < 6; ++i) {
        distinct_values.insert(std::get<i>(values));
    }
    return distinct_values.size() == 6;
}

int main() {
    assert(check_distinct(std::make_tuple(1, 4, 5, 6, 1, 4)) == false);
    assert(check_distinct(std::make_tuple(1, 4, 5, 6)) == true);
    assert(check_distinct(std::make_tuple(2, 3, 4, 5, 6)) == true);
}
```"
394,Write a python function to find the first non-repeated character in a given string.,"```cpp
#include <string>
#include <unordered_map>
#include <vector>

char first_non_repeating_character(const std::string& str1) {
    std::vector<char> char_order;
    std::unordered_map<char, int> ctr;
    
    for (char c : str1) {
        if (ctr.find(c) != ctr.end()) {
            ctr[c] += 1;
        } else {
            ctr[c] = 1;
            char_order.push_back(c);
        }
    }
    
    for (char c : char_order) {
        if (ctr[c] == 1) {
            return c;
        }
    }
    
    return '\0';
}
```",395,"```cpp
#include <cassert>
#include <string>

std::string first_non_repeating_character(const std::string &str);

int main() {
    assert(first_non_repeating_character(""abcabc"") == """");
    assert(first_non_repeating_character(""abc"") == ""a"");
    assert(first_non_repeating_character(""ababc"") == ""c"");
    return 0;
}
```"
395,Write a function to check whether the given string starts and ends with the same character or not using regex.,"```cpp
#include <iostream>
#include <regex>
#include <string>

std::string check_char(const std::string& str) {
    std::regex regex(""^[a-z]$|^([a-z]).*\\1$"");
    if (std::regex_search(str, regex)) {
        return ""Valid"";
    } else {
        return ""Invalid"";
    }
}
```",396,"```cpp
#include <cassert>
#include <string>

int main() {
    assert(check_char(""abba"") == ""Valid"");
    assert(check_char(""a"") == ""Valid"");
    assert(check_char(""abcd"") == ""Invalid"");
    return 0;
}
```"
396,Write a function to find the median of three specific numbers.,"```cpp
#include <tuple>

std::tuple<int> median_numbers(int a, int b, int c) {
    int median;
    if (a > b) {
        if (a < c) {
            median = a;
        } else if (b > c) {
            median = b;
        } else {
            median = c;
        }
    } else {
        if (a > c) {
            median = a;
        } else if (b < c) {
            median = b;
        } else {
            median = c;
        }
    }
    return std::make_tuple(median);
}
```",397,"```cpp
#include <cassert>

double median_numbers(double a, double b, double c) {
    return a > b ? (a < c ? a : (b > c ? b : c)) : (b < c ? b : (a > c ? a : c));
}

int main() {
    assert(median_numbers(25, 55, 65) == 55.0);
    assert(median_numbers(20, 10, 30) == 20.0);
    assert(median_numbers(15, 45, 75) == 45.0);
    return 0;
}
```"
397,Write a function to compute the sum of digits of each number of a given list.,"```cpp
#include <iostream>
#include <vector>
#include <string>

int sum_of_digits(const std::vector<int>& nums) {
    int sum = 0;
    for (int n : nums) {
        for (char el : std::to_string(n)) {
            if (std::isdigit(el)) {
                sum += el - '0';
            }
        }
    }
    return sum;
}
```",398,"```cpp
#include <cassert>
#include <vector>
#include <string>
#include <cctype>

int sum_of_digits(const std::vector<int>& nums) {
    int sum = 0;
    for (int num : nums) {
        if (num < 0) num = -num;  // Handle negative numbers
        while (num > 0) {
            sum += num % 10;
            num /= 10;
        }
    }
    return sum;
}

int sum_of_digits(const std::vector<std::vector<std::variant<int, std::string>>>& nums) {
    int sum = 0;
    for (const auto& group : nums) {
        for (const auto& item : group) {
            if (std::holds_alternative<int>(item)) {
                sum += sum_of_digits({std::get<int>(item)});
            } else if (std::holds_alternative<std::string>(item)) {
                for (char c : std::get<std::string>(item)) {
                    if (std::isdigit(c)) {
                        sum += c - '0';
                    }
                }
            }
        }
    }
    return sum;
}

int main() {
    assert(sum_of_digits({10, 2, 56}) == 14);
    assert(sum_of_digits({{10, 20, 4, 5, 'b', 70, 'a'}}) == 19);
    assert(sum_of_digits({10, 20, -4, 5, -70}) == 19);
    return 0;
}
```"
398,Write a function to perform the mathematical bitwise xor operation across the given tuples.,"```cpp
#include <tuple>
#include <vector>

std::tuple<std::vector<int>> bitwise_xor(const std::vector<int>& test_tup1, const std::vector<int>& test_tup2) {
    std::vector<int> res;
    for (size_t i = 0; i < test_tup1.size(); ++i) {
        res.push_back(test_tup1[i] ^ test_tup2[i]);
    }
    return std::make_tuple(res);
}
```",399,"```cpp
#include <cassert>
#include <tuple>

std::tuple<int, int, int, int> bitwise_xor(const std::tuple<int, int, int, int>& a, const std::tuple<int, int, int, int>& b) {
    return std::make_tuple(std::get<0>(a) ^ std::get<0>(b), std::get<1>(a) ^ std::get<1>(b), std::get<2>(a) ^ std::get<2>(b), std::get<3>(a) ^ std::get<3>(b));
}

int main() {
    assert(bitwise_xor(std::make_tuple(10, 4, 6, 9), std::make_tuple(5, 2, 3, 3)) == std::make_tuple(15, 6, 5, 10));
    assert(bitwise_xor(std::make_tuple(11, 5, 7, 10), std::make_tuple(6, 3, 4, 4)) == std::make_tuple(13, 6, 3, 14));
    assert(bitwise_xor(std::make_tuple(12, 6, 8, 11), std::make_tuple(7, 4, 5, 6)) == std::make_tuple(11, 2, 13, 13));
    return 0;
}
```"
399,Write a function to extract the frequency of unique tuples in the given list order irrespective.,"```cpp
#include <vector>
#include <set>
#include <algorithm>
#include <tuple>

std::pair<int, int> extract_freq(const std::vector<std::vector<int>>& test_list) {
    std::set<std::tuple<std::vector<int>>> unique_subs;
    for (const auto& sub : test_list) {
        auto sorted_sub = sub;
        std::sort(sorted_sub.begin(), sorted_sub.end());
        unique_subs.insert(std::make_tuple(sorted_sub));
    }
    return {static_cast<int>(unique_subs.size()), 0};
}
```",400,"```cpp
#include <vector>
#include <cassert>
#include <algorithm>

int extract_freq(const std::vector<std::pair<int, int>>& pairs) {
    std::vector<int> frequencies;
    for (const auto& p : pairs) {
        frequencies.push_back(p.second);
    }
    std::sort(frequencies.begin(), frequencies.end());
    frequencies.erase(std::unique(frequencies.begin(), frequencies.end()), frequencies.end());
    return frequencies.size();
}

int main() {
    assert(extract_freq({{3, 4}, {1, 2}, {4, 3}, {5, 6}}) == 3);
    assert(extract_freq({{4, 15}, {2, 3}, {5, 4}, {6, 7}}) == 4);
    assert(extract_freq({{5, 16}, {2, 3}, {6, 5}, {6, 9}}) == 4);
    return 0;
}
```"
400,Write a function to perform index wise addition of tuple elements in the given two nested tuples.,"```cpp
#include <tuple>
#include <vector>
#include <iostream>

std::vector<std::tuple<int, int>> add_nested_tuples(const std::vector<std::tuple<int, int>>& test_tup1, const std::vector<std::tuple<int, int>>& test_tup2) {
    std::vector<std::tuple<int, int>> res;
    for (size_t i = 0; i < test_tup1.size(); ++i) {
        res.emplace_back(std::make_tuple(std::get<0>(test_tup1[i]) + std::get<0>(test_tup2[i]),
                                          std::get<1>(test_tup1[i]) + std::get<1>(test_tup2[i])));
    }
    return res;
}
```",401,"```cpp
#include <iostream>
#include <tuple>
#include <vector>
#include <cassert>

std::vector<std::tuple<int, int>> add_nested_tuples(const std::vector<std::tuple<int, int>>& a, const std::vector<std::tuple<int, int>>& b) {
    std::vector<std::tuple<int, int>> result;
    for (size_t i = 0; i < a.size(); ++i) {
        result.push_back(std::make_tuple(std::get<0>(a[i]) + std::get<0>(b[i]), std::get<1>(a[i]) + std::get<1>(b[i])));
    }
    return result;
}

int main() {
    assert(add_nested_tuples({{1, 3}, {4, 5}, {2, 9}, {1, 10}}, {{6, 7}, {3, 9}, {1, 1}, {7, 3}}) == std::vector<std::tuple<int, int>>{{7, 10}, {7, 14}, {3, 10}, {8, 13}});
    assert(add_nested_tuples({{2, 4}, {5, 6}, {3, 10}, {2, 11}}, {{7, 8}, {4, 10}, {2, 2}, {8, 4}}) == std::vector<std::tuple<int, int>>{{9, 12}, {9, 16}, {5, 12}, {10, 15}});
    assert(add_nested_tuples({{3, 5}, {6, 7}, {4, 11}, {3, 12}}, {{8, 9}, {5, 11}, {3, 3}, {9, 5}}) == std::vector<std::tuple<int, int>>{{11, 14}, {11, 18}, {7, 14}, {12, 17}});

    return 0;
}
```"
401,Write a function to compute the value of ncr%p.,"```cpp
#include <vector>

std::pair<int, int> ncr_modp(int n, int r, int p) {
    std::vector<int> C(r + 1, 0);
    C[0] = 1;
    
    for (int i = 1; i <= n; ++i) {
        for (int j = std::min(i, r); j > 0; --j) {
            C[j] = (C[j] + C[j - 1]) % p;
        }
    }
    
    return {C[r], 0}; // Assuming you want to return a pair, the second value is 0 since the original code doesn't have a second return value.
}
```",402,"```cpp
#include <cassert>

int ncr_modp(int n, int r, int p);

int main() {
    assert(ncr_modp(10, 2, 13) == 6);
    assert(ncr_modp(15, 12, 43) == 25);
    assert(ncr_modp(17, 9, 18) == 10);
    return 0;
}
```"
402,Write a function to check if a url is valid or not using regex.,"```cpp
#include <iostream>
#include <regex>
#include <string>

bool is_valid_URL(const std::string& str) {
    std::string regex = R""(((http|https)://)(www\.)?[a-zA-Z0-9@:%._\+~#?&//=]{2,256}\.[a-z]{2,6}\b([-a-zA-Z0-9@:%._\+~#?&//=]*))"";
    std::regex p(regex);
    if (str.empty()) {
        return false;
    }
    return std::regex_search(str, p);
}
```",403,"```cpp
#include <cassert>

int main() {
    assert(is_valid_URL(""https://www.google.com"") == true);
    assert(is_valid_URL(""https:/www.gmail.com"") == false);
    assert(is_valid_URL(""https:// www.redit.com"") == false);
    return 0;
}
```"
403,Write a python function to find the minimum of two numbers.,"```cpp
int minimum(int a, int b) {
    if (a <= b) {
        return a;
    } else {
        return b;
    }
}
```",404,"```cpp
#include <cassert>

int minimum(int a, int b) {
    return (a < b) ? a : b;
}

int main() {
    assert(minimum(1, 2) == 1);
    assert(minimum(-5, -4) == -5);
    assert(minimum(0, 0) == 0);
    return 0;
}
```"
404,Write a function to check whether an element exists within a tuple.,"```cpp
#include <tuple>
#include <vector>

bool check_tuplex(const std::vector<std::tuple<>>& tuplex, const std::tuple<>& tuple1) {
    for(const auto& t : tuplex) {
        if (t == tuple1) {
            return true;
        }
    }
    return false;
}
```",405,"```cpp
#include <cassert>
#include <tuple>
#include <string>

bool check_tuplex(const std::tuple<std::string, int, std::string, std::string, std::string, std::string, std::string, std::string, std::string, std::string>& tup, const std::string& value) {
    return std::get<0>(tup) == value || std::get<2>(tup) == value;
}

int main() {
    assert(check_tuplex(std::make_tuple(""w"", 3, ""r"", ""e"", ""s"", ""o"", ""u"", ""r"", ""c"", ""e""), ""r"") == true);
    assert(check_tuplex(std::make_tuple(""w"", 3, ""r"", ""e"", ""s"", ""o"", ""u"", ""r"", ""c"", ""e""), ""5"") == false);
    assert(check_tuplex(std::make_tuple(""w"", 3, ""r"", ""e"", ""s"", ""o"", ""u"", ""r"", ""c"", ""e""), ""3"") == true);
    return 0;
}
```"
405,Write a python function to find the parity of a given number.,"```cpp
#include <iostream>
#include <string>

std::string find_Parity(int x) { 
    int y = x ^ (x >> 1); 
    y = y ^ (y >> 2); 
    y = y ^ (y >> 4); 
    y = y ^ (y >> 8); 
    y = y ^ (y >> 16); 
    if (y & 1) { 
        return ""Odd Parity""; 
    } 
    return ""Even Parity""; 
}
```",406,"```cpp
#include <cassert>

assert(find_Parity(12) == ""Even Parity"");
assert(find_Parity(7) == ""Odd Parity"");
assert(find_Parity(10) == ""Even Parity"");
```"
406,Write a function to create the next bigger number by rearranging the digits of a given number.,"```cpp
#include <iostream>
#include <vector>
#include <string>
#include <algorithm>

bool rearrange_bigger(int n) {
    std::string str_n = std::to_string(n);
    std::vector<char> nums(str_n.begin(), str_n.end());
    for (int i = nums.size() - 2; i >= 0; --i) {
        if (nums[i] < nums[i + 1]) {
            std::vector<char> z(nums.begin() + i, nums.end());
            char y = *std::min_element(z.begin(), z.end(), [&](char a, char b) { return a > z[0] && a < b; });
            z.erase(std::remove(z.begin(), z.end(), y), z.end());
            std::sort(z.begin(), z.end());
            nums.erase(nums.begin() + i, nums.end());
            nums.push_back(y);
            nums.insert(nums.end(), z.begin(), z.end());
            return std::stoi(std::string(nums.begin(), nums.end()));
        }
    }
    return false;
}
```",407,"```cpp
#include <cassert>

int rearrange_bigger(int n);

int main() {
    assert(rearrange_bigger(12) == 21);
    assert(rearrange_bigger(10) == false);
    assert(rearrange_bigger(102) == 120);
    return 0;
}
```"
407,Write a function to find k number of pairs which consist of one element from the first array and one element from the second array.,"```cpp
#include <vector>
#include <queue>

using namespace std;

vector<vector<int>> k_smallest_pairs(vector<int>& nums1, vector<int>& nums2, int k) {
    using Element = pair<int, pair<int, int>>;
    priority_queue<Element, vector<Element>, greater<Element>> queue;

    auto push = [&](int i, int j) {
        if (i < nums1.size() && j < nums2.size()) {
            queue.push({nums1[i] + nums2[j], {i, j}});
        }
    };

    push(0, 0);
    vector<vector<int>> pairs;

    while (!queue.empty() && pairs.size() < k) {
        auto [sum, indices] = queue.top();
        queue.pop();
        int i = indices.first, j = indices.second;
        pairs.push_back({nums1[i], nums2[j]});
        
        push(i, j + 1);
        if (j == 0) {
            push(i + 1, 0);
        }
    }

    return pairs;
}
```",408,"```cpp
#include <vector>
#include <cassert>

std::vector<std::vector<int>> k_smallest_pairs(std::vector<int>& nums1, std::vector<int>& nums2, int k) {
    // Implementation of k_smallest_pairs function should be here
}

int main() {
    std::vector<int> nums1 = {1, 3, 7};
    std::vector<int> nums2 = {2, 4, 6};

    assert(k_smallest_pairs(nums1, nums2, 2) == std::vector<std::vector<int>>{{1, 2}, {1, 4}});
    assert(k_smallest_pairs(nums1, nums2, 1) == std::vector<std::vector<int>>{{1, 2}});
    assert(k_smallest_pairs(nums1, nums2, 7) == std::vector<std::vector<int>>{{1, 2}, {1, 4}, {3, 2}, {1, 6}, {3, 4}, {3, 6}, {7, 2}});

    return 0;
}
```"
