,text,code,task_id,test_list
632, this   function to find the sum of xor of all pairs of numbers in the given array.,"```javascript
function pair_OR_Sum(arr, n) {
    let ans = 0;
    for (let i = 0; i < n; i++) {
        for (let j = i + 1; j < n; j++) {
            ans += (arr[i] ^ arr[j]);
        }
    }
    return ans;
}
```",633,"```javascript
['console.assert(pair_OR_Sum([5,9,7,6],4) === 47)', 'console.assert(pair_OR_Sum([7,3,5],3) === 12)', 'console.assert(pair_OR_Sum([7,3],2) === 4)']
```"
633, this   function to find the sum of fourth power of first n even natural numbers.,"```javascript
function evenPowerSum(n) {
    let sum = 0; 
    for (let i = 1; i <= n; i++) { 
        let j = 2 * i; 
        sum += j * j * j * j; 
    }
    return sum; 
}
```",634,"```javascript
['console.assert(even_Power_Sum(2) === 272)', 'console.assert(even_Power_Sum(3) === 1568)', 'console.assert(even_Power_Sum(4) === 5664)']
```"
634, this function to push all values into a heap and then pop off the smallest values one at a time.,"```javascript
function heapSort(iterable) {
    let h = [];
    iterable.forEach(value => {
        h.push(value);
        h.sort((a, b) => a - b);
    });
    return h.map(() => h.shift());
}
```",635,"```javascript
['console.assert(JSON.stringify(heap_sort([1, 3, 5, 7, 9, 2, 4, 6, 8, 0])) === JSON.stringify([0, 1, 2, 3, 4, 5, 6, 7, 8, 9]))', 'console.assert(JSON.stringify(heap_sort([25, 35, 22, 85, 14, 65, 75, 25, 58])) === JSON.stringify([14, 22, 25, 25, 35, 58, 65, 75, 85]))', 'console.assert(JSON.stringify(heap_sort([7, 1, 9, 5])) === JSON.stringify([1, 5, 7, 9]))']
```"
635, this   function to check if roots of a quadratic equation are reciprocal of each other or not.,"```javascript
function Check_Solution(a, b, c) { 
    if (a === c) { 
        return ""Yes""; 
    } else { 
        return ""No""; 
    } 
}
```",636,"```javascript
['console.assert(Check_Solution(2,0,2) === ""Yes"")', 'console.assert(Check_Solution(2,-5,2) === ""Yes"")', 'console.assert(Check_Solution(1,2,3) === ""No"")']
```"
636, this function to check whether the given amount has no profit and no loss,"```javascript
function noprofit_noloss(actual_cost, sale_amount) {
  if (sale_amount === actual_cost) {
    return true;
  } else {
    return false;
  }
}
```",637,"```javascript
['console.assert(noprofit_noloss(1500, 1200) === false)', 'console.assert(noprofit_noloss(100, 100) === true)', 'console.assert(noprofit_noloss(2000, 5000) === false)'];
```"
637, this function to calculate wind chill index.,"```javascript
function windChill(v, t) {
    const windchill = 13.12 + 0.6215 * t - 11.37 * Math.pow(v, 0.16) + 0.3965 * t * Math.pow(v, 0.16);
    return Math.round(windchill);
}
```",638,"```javascript
['console.assert(wind_chill(120, 35) === 40)', 'console.assert(wind_chill(40, 70) === 86)', 'console.assert(wind_chill(10, 100) === 116)']
```"
638, this function to sum the length of the names of a given list of names after removing the names that start with a lowercase letter.,"```javascript
function sample_nam(sample_names) {
  sample_names = sample_names.filter(el => el[0].toUpperCase() === el[0] && el.slice(1).toLowerCase() === el.slice(1));
  return ''.join(sample_names).length;
}
```",639,"```javascript
[""console.assert(sample_nam(['sally', 'Dylan', 'rebecca', 'Diana', 'Joanne', 'keith']) === 16)"", 'console.assert(sample_nam([""php"", ""res"", "" "", ""abcd"", ""Java"", ""aaa""]) === 10)', 'console.assert(sample_nam([""abcd"", "" "", ""abba"", ""aba""]) === 6)']
```"
639, this function to remove the parenthesis area in a string.,"```javascript
function removeParenthesis(items) {
    return items.map(item => item.replace(/ ?\([^)]+\)/g, """"));
}
```",640,"```javascript
['console.assert(remove_parenthesis([""  (chrome)""]) === "" "")', 'console.assert(remove_parenthesis([""string(.abc)""]) === ""string"")', 'console.assert(remove_parenthesis([""alpha(num)""]) === ""alpha"")']
```"
640, this function to find the nth nonagonal number.,"```javascript
function isNonagonal(n) {
    return Math.floor(n * (7 * n - 5) / 2);
}
```",641,"```javascript
console.assert(is_nonagonal(10) === 325);
console.assert(is_nonagonal(15) === 750);
console.assert(is_nonagonal(18) === 1089);
```"
641, this function to remove similar rows from the given tuple matrix.,"```javascript
function removeSimilarRow(testList) {
    const res = new Set(testList.map(sub => Array.from(new Set(sub)).sort()).map(sub => JSON.stringify(sub)));
    return res;
}
```",642,"```javascript
['console.assert(remove_similar_row([[(4, 5), (3, 2)], [(2, 2), (4, 6)], [(3, 2), (4, 5)]]) === new Set([[(2, 2), (4, 6)], [(3, 2), (4, 5)]]))', 'console.assert(remove_similar_row([[(5, 6), (4, 3)], [(3, 3), (5, 7)], [(4, 3), (5, 6)]]) === new Set([[(4, 3), (5, 6)], [(3, 3), (5, 7)]]))', 'console.assert(remove_similar_row([[(6, 7), (5, 4)], [(4, 4), (6, 8)], [(5, 4), (6, 7)]]) === new Set([[(4, 4), (6, 8)], [(5, 4), (6, 7)]]))']
```"
642," this function that matches a word containing 'z', not at the start or end of the word.","```javascript
function textMatchWordzMiddle(text) {
    const patterns = /\Bz\B/;
    if (patterns.test(text)) {
        return 'Found a match!';
    } else {
        return 'Not matched!';
    }
}
```",643,"```javascript
['console.assert(text_match_wordz_middle("" zabc."") === \'Found a match!\')', 'console.assert(text_match_wordz_middle(""xyzabc."") === \'Found a match!\')', 'console.assert(text_match_wordz_middle(""  lang  ."") === \'Not matched!\')']
```"
643, this   function to reverse an array upto a given position.,"```javascript
function reverseArrayUptoK(input, k) {
    return input.slice(k - 1, -1).reverse().concat(input.slice(k));
}
```",644,"```javascript
['console.assert(JSON.stringify(reverse_Array_Upto_K([1, 2, 3, 4, 5, 6], 4)) === JSON.stringify([4, 3, 2, 1, 5, 6])', 'console.assert(JSON.stringify(reverse_Array_Upto_K([4, 5, 6, 7], 2)) === JSON.stringify([5, 4, 6, 7])', 'console.assert(JSON.stringify(reverse_Array_Upto_K([9, 8, 7, 6, 5], 3)) === JSON.stringify([7, 8, 9, 6, 5])'];
```"
644, this function to find the product of it’s kth index in the given tuples.,"```javascript
function get_product(val) {
    let res = 1;
    for (let ele of val) {
        res *= ele;
    }
    return res;
}

function find_k_product(test_list, K) {
    let res = get_product(test_list.map(sub => sub[K]));
    return res;
}
```",645,"```javascript
['console.assert(find_k_product([(5, 6, 7), (1, 3, 5), (8, 9, 19)], 2) === 665)', 'console.assert(find_k_product([(6, 7, 8), (2, 4, 6), (9, 10, 20)], 1) === 280)', 'console.assert(find_k_product([(7, 8, 9), (3, 5, 7), (10, 11, 21)], 0) === 210)']
```"
645, this   function to count number of cubes of size k in a cube of size n.,"```javascript
function No_of_cubes(N, K) {
    let No = 0;
    No = (N - K + 1);
    No = Math.pow(No, 3);
    return No;
}
```",646,"```javascript
['console.assert(No_of_cubes(2, 1) === 8)', 'console.assert(No_of_cubes(5, 2) === 64)', 'console.assert(No_of_cubes(1, 1) === 1)']
```"
646, this function to split a string at uppercase letters.,"```javascript
function splitUpperString(text) {
    return text.match(/[A-Z][^A-Z]*/g);
}
```",647,"```javascript
['console.assert(split_upperstring("" ProgramLanguage"").toString()===["" "",""Program"",""Language""].toString())', 'console.assert(split_upperstring("" Program"").toString()===["" "",""Program""].toString())', 'console.assert(split_upperstring(""ProgrammingLanguage"").toString()===[""Programming"",""Language""].toString())']
```"
647, this function to exchange the position of every n-th value with (n+1)th value and (n+1)th value with n-th value in a given list.,"```javascript
function exchangeElements(lst) {
    let lst1 = [];
    let lst2 = [];
    
    for (let i = 0; i < lst.length; i += 2) {
        if (i + 1 < lst.length) {
            lst1.push(lst[i + 1]);
            lst2.push(lst[i]);
        } else {
            lst2.push(lst[i]);
        }
    }
    
    return [lst1, lst2];
}
```",648,"```javascript
console.assert(exchangeElements([0, 1, 2, 3, 4, 5]).toString() === [1, 0, 3, 2, 5, 4].toString());
console.assert(exchangeElements([5, 6, 7, 8, 9, 10]).toString() === [6, 5, 8, 7, 10, 9].toString());
console.assert(exchangeElements([25, 35, 45, 55, 75, 95]).toString() === [35, 25, 55, 45, 95, 75].toString());
```"
648, this   function to calculate the sum of the numbers in a list between the indices of a specified range.,"```javascript
function sumRangeList(nums, m, n) {
    let sumRange = 0;
    for (let i = m; i <= n; i++) {
        sumRange += nums[i];
    }
    return sumRange;
}
```",649,"```javascript
['console.assert(sum_Range_list([2, 1, 5, 6, 8, 3, 4, 9, 10, 11, 8, 12], 8, 10) === 29)', 'console.assert(sum_Range_list([1, 2, 3, 4, 5], 1, 2) === 5)', 'console.assert(sum_Range_list([1, 0, 1, 2, 5, 6], 4, 5) === 11)']
```"
649, this   function to check whether the given two arrays are equal or not.,"```javascript
function are_Equal(arr1, arr2, n, m) {
    if (n !== m) {
        return false;
    }
    arr1.sort();
    arr2.sort();
    for (let i = 0; i < n; i++) {
        if (arr1[i] !== arr2[i]) {
            return false;
        }
    }
    return true;
}
```",650,"```javascript
['console.assert(are_Equal([1,2,3],[3,2,1],3,3) === true)', 'console.assert(are_Equal([1,1,1],[2,2,2],3,3) === false)', 'console.assert(are_Equal([8,9],[4,5,6],2,3) === false)']
```"
650, this function to check if one tuple is a subset of another tuple.,"```javascript
function checkSubset(testTup1, testTup2) {
  const res = new Set(testTup2).size <= new Set(testTup1).size && [...new Set(testTup2)].every(item => new Set(testTup1).has(item));
  return res;
}
```",651,"```javascript
console.assert(check_subset([10, 4, 5, 6], [5, 10]) === true);
console.assert(check_subset([1, 2, 3, 4], [5, 6]) === false);
console.assert(check_subset([7, 8, 9, 10], [10, 8]) === true);
```"
651, this function to flatten the given tuple matrix into the tuple list with each tuple representing each column.,"```javascript
function matrixToList(testList) {
    let temp = [];
    for (let sub of testList) {
        temp.push(...sub);
    }
    let res = [];
    for (let i = 0; i < temp[0].length; i++) {
        res.push(temp.map(row => row[i]));
    }
    return JSON.stringify(res);
}
```",652,"```javascript
console.assert(matrix_to_list([[(4, 5), (7, 8)], [(10, 13), (18, 17)], [(0, 4), (10, 1)]]) === '[(4, 7, 10, 18, 0, 10), (5, 8, 13, 17, 4, 1)]');
console.assert(matrix_to_list([[(5, 6), (8, 9)], [(11, 14), (19, 18)], [(1, 5), (11, 2)]]) === '[(5, 8, 11, 19, 1, 11), (6, 9, 14, 18, 5, 2)]');
console.assert(matrix_to_list([[(6, 7), (9, 10)], [(12, 15), (20, 21)], [(23, 7), (15, 8)]]) === '[(6, 9, 12, 20, 23, 15), (7, 10, 15, 21, 7, 8)]');
```"
652, this function to group a sequence of key-value pairs into a dictionary of lists using collections module.,"```javascript
function groupingDictionary(l) {
    const d = {};
    for (const [k, v] of l) {
        if (!d[k]) {
            d[k] = [];
        }
        d[k].push(v);
    }
    return d;
}
```",653,"```javascript
[""console.assert(JSON.stringify(groupingDictionary([['yellow', 1], ['blue', 2], ['yellow', 3], ['blue', 4], ['red', 1]])) === JSON.stringify({'yellow': [1, 3], 'blue': [2, 4], 'red': [1]}))"", ""console.assert(JSON.stringify(groupingDictionary([['yellow', 10], ['blue', 20], ['yellow', 30], ['blue', 40], ['red', 10]])) === JSON.stringify({'yellow': [10, 30], 'blue': [20, 40], 'red': [10]}))"", ""console.assert(JSON.stringify(groupingDictionary([['yellow', 15], ['blue', 25], ['yellow', 35], ['blue', 45], ['red', 15]])) === JSON.stringify({'yellow': [15, 35], 'blue': [25, 45], 'red': [15]}))""]
```"
653, this function to find the perimeter of a rectangle.,"```javascript
function rectanglePerimeter(l, b) {
  const perimeter = 2 * (l + b);
  return perimeter;
}
```",654,"```javascript
['console.assert(rectangle_perimeter(10, 20) === 60)', 'console.assert(rectangle_perimeter(10, 5) === 30)', 'console.assert(rectangle_perimeter(4, 2) === 12)']
```"
654, this   function to find the sum of fifth power of n natural numbers.,"```javascript
function fifthPowerSum(n) { 
    let sm = 0; 
    for (let i = 1; i <= n; i++) { 
        sm += (i * i * i * i * i); 
    } 
    return sm; 
}
```",655,"```javascript
assert(fifth_Power_Sum(2) === 33);
assert(fifth_Power_Sum(4) === 1300);
assert(fifth_Power_Sum(3) === 276);
```"
655, this   function to find the minimum sum of absolute differences of two arrays.,"```javascript
function find_Min_Sum(a, b, n) { 
    a.sort((x, y) => x - y); 
    b.sort((x, y) => x - y); 
    let sum = 0;  
    for (let i = 0; i < n; i++) { 
        sum += Math.abs(a[i] - b[i]); 
    } 
    return sum; 
}
```",656,"```javascript
['console.assert(find_Min_Sum([3,2,1],[2,1,3],3) === 0)', 'console.assert(find_Min_Sum([1,2,3],[4,5,6],3) === 9)', 'console.assert(find_Min_Sum([4,1,8,7],[2,3,6,5],4) === 6)']
```"
656, this   function to find the first digit in factorial of a given number.,"```javascript
function first_Digit(n) {
    let fact = 1;
    for (let i = 2; i <= n; i++) {
        fact = fact * i;
        while (fact % 10 === 0) {
            fact = Math.floor(fact / 10);
        }
    }
    while (fact >= 10) {
        fact = Math.floor(fact / 10);
    }
    return Math.floor(fact);
}
```",657,"```javascript
['console.assert(first_Digit(5) === 1)', 'console.assert(first_Digit(10) === 3)', 'console.assert(first_Digit(7) === 5)']
```"
657, this function to find the item with maximum occurrences in a given list.,"```javascript
function maxOccurrences(list1) {
    let maxVal = 0;
    let result = list1[0];
    for (let i of list1) {
        let occu = list1.filter(x => x === i).length;
        if (occu > maxVal) {
            maxVal = occu;
            result = i;
        }
    }
    return [result];
}
```",658,"```javascript
['console.assert(max_occurrences([2,3,8,4,7,9,8,2,6,5,1,6,1,2,3,4,6,9,1,2]) === 2)', 'console.assert(max_occurrences([1, 3, 5, 7, 1, 3, 13, 15, 17, 5, 7, 9, 1, 11]) === 1)', 'console.assert(max_occurrences([1, 2, 3, 2, 4, 5, 1, 1, 1]) === 1)']
```"
658, this   function to print duplicants from a list of integers.,"```javascript
function Repeat(x) {
    var _size = x.length;
    var repeated = [];
    for (var i = 0; i < _size; i++) {
        var k = i + 1;
        for (var j = k; j < _size; j++) {
            if (x[i] === x[j] && repeated.indexOf(x[i]) === -1) {
                repeated.push(x[i]);
            }
        }
    }
    return repeated;
}
```",659,"```javascript
['console.assert(Repeat([10, 20, 30, 20, 20, 30, 40, 50, -20, 60, 60, -20, -20]).toString() === [20, 30, -20, 60].toString())', 'console.assert(Repeat([-1, 1, -1, 8]).toString() === [-1].toString())', 'console.assert(Repeat([1, 2, 3, 1, 2]).toString() === [1, 2].toString())']
```"
659, this   function to choose points from two ranges such that no point lies in both the ranges.,"```javascript
function find_Points(l1, r1, l2, r2) {
    let x = (l1 !== l2) ? Math.min(l1, l2) : -1;
    let y = (r1 !== r2) ? Math.max(r1, r2) : -1;
    return [[x, y]];
}
```",660,"```javascript
['console.assert(find_Points(5,10,1,5) === (1,10))', 'console.assert(find_Points(3,5,7,9) === (3,9))', 'console.assert(find_Points(1,5,2,8) === (1,8))']
```"
